A,B,C,D,E
-0.2599814931726525,0.06759037679228197,-0.018151947032308456,-0.01815294400393347,0.13472916177393984
0.8084428961824197,0.6535799163878186,0.11298327095628115,0.11322503838650982,0.33612984240659316
-0.3384098987849833,0.11452125959566263,-0.11470210983757836,-0.11495512515138129,0.33867699927449807
-0.6797512817100948,0.46206180498651667,0.33286928395985615,0.3393447535644613,0.576948250677525
0.6187984840297145,0.3829115638374728,0.3286082098483044,0.3348295706326014,0.5732435868357398
0.7831049895578088,0.6132534246703358,-0.1326016801814784,-0.1329933812454412,0.3641451361496929
0.30287335323690834,0.09173226810096906,0.27963109688305415,0.28340985665101553,0.5288015666420195
-0.8697539366125355,0.7564719102530024,0.24199588735345548,0.24442235291414266,0.49193077496072096
-0.5984814795035225,0.3581800813087252,-0.19457947097582423,-0.19582870860106266,0.441111630968652
-0.8223808922965465,0.6763103320144641,0.1445487513593583,0.1450569191983504,0.3801956750929162
-0.22247329198603194,0.049494365647102224,-0.17540681738574193,-0.17631897695998663,0.41881597078638483
-0.47721537413397686,0.2277345133098315,-0.16354209456668484,-0.16428002767753286,0.4044033810030337
0.30353099392109373,0.09213106427072704,-0.04099266458136814,-0.04100415394052337,0.20246645297769242
0.6519640593694251,0.4250571347094593,-0.14485924111971551,-0.14537071162890744,0.38060378495190444
-0.0728379608213423,0.005305368536611397,0.13227648379350268,0.13266529479052175,0.36369834175247856
-0.36807044389532106,0.13547585166929868,-0.005882044813857396,-0.005882078732658891,0.0766944901140714
-0.8709926599654894,0.7586282137137585,-0.11863600623985605,-0.1189160741594299,0.3444357795581871
0.6134516826983323,0.37632296700541534,0.261115034567708,0.2641771306900487,0.510994162948764
-0.425059121954789,0.1806752571569762,0.3850792375020113,0.3952936796327789,0.6205475304132725
-0.5628248285334523,0.31677178761370994,-0.1775778041512388,-0.17852458784617664,0.4213998150821127
-0.13062586145992916,0.017063115682148605,0.16828462012427053,0.1690892118814783,0.4102250847087127
0.46199181322171623,0.21343643548388913,0.19153897195466021,0.19272991086886193,0.4376516559487239
0.7721537841326112,0.596221466350311,0.2684640927480108,0.2717982367577331,0.5181352070145502
-0.08422342635861035,0.007093585547584261,0.021462387752956096,0.021464035812499227,0.14650047014585343
0.9351278703493089,0.8744641339040339,0.02903495621986983,0.029039037318425887,0.17039646774469777
-0.6163306590154674,0.3798634812424403,0.18722837501076364,0.188339864122823,0.43269894269660936
-0.43840368792674567,0.1921977935877714,-0.020079202058028756,-0.020080551539434832,0.14170110111791212
-0.8237129563075454,0.6785030343889161,-0.17755193111839387,-0.17849829702853787,0.4213691150504435
-0.46939799244341995,0.22033447530991293,0.13128326861019482,0.13166334153334835,0.36233033078972954
0.3379161301591429,0.11418731102173081,0.0955485750555916,0.09569456120787379,0.30910932541026903
-0.4713723535134622,0.22219189565682038,-0.01759988675259423,-0.01760079549106286,0.13266456479630961
-0.7374574409771826,0.5438434772526147,0.2928651100193766,0.29722196341306245,0.541170130383576
-0.14250985214553857,0.020309057958543264,-0.021903670598607795,-0.021905422433725286,0.1479988871532749
0.13120001134637183,0.017213442977288097,-0.1867863498880384,-0.1878899009765852,0.4321878641147139
-0.5163106636899641,0.26657670143997125,-0.28038909847654675,-0.28419944409238324,0.5295177980734422
0.9827474301328247,0.9657925114326712,0.3229657182341322,0.3288614670587812,0.5683007286940007
0.38720116413408645,0.14992474150679175,-0.21215449672031741,-0.2137791180205905,0.4606023194908135
-0.8428750719858462,0.7104383869751454,0.1121573252693994,0.11239380918522734,0.33489897770730714
-0.8346965103051147,0.6967182643155365,0.1454256671761281,0.1459431999046748,0.3813471740764944
0.8805794145232435,0.7754201052820984,-0.20251372920236707,-0.20392415986879753,0.45001525441074447
-0.36148752631677206,0.13067323168261896,-0.28193994884096946,-0.2858154864974105,0.5309801774463614
-0.12526689523822632,0.015691795042624766,-0.178537418229414,-0.1794997855628438,0.4225368838686322
0.23394006162825787,0.05472795243463309,-0.07117261405081023,-0.07123283940100567,0.26678195975517205
-0.4842320836658345,0.23448071085135572,0.18481741923254488,0.1858860778399855,0.42990396512773044
-0.90605228899698,0.820930750396667,-0.10196906951356235,-0.10214660862149172,0.3193259612270232
-0.26108191603542896,0.06816376688073078,-0.09287605018626234,-0.09301009535480598,0.30475572215507674
-0.6868420203347987,0.47175196089758803,0.17874020572951427,0.17970588828345258,0.4227767800264275
0.9931212535982874,0.9862898243486339,0.06858805207451485,0.0686419429376049,0.26189320738521427
0.45110448870920994,0.20349525973359772,0.003301591844828547,0.0033015978430297466,0.05745948002574116
0.04841548538220519,0.0023440592247945245,0.12247882110405225,0.12278712559876276,0.3499697431265341
0.5963323630363477,0.35561228720451443,-0.11174109882690185,-0.11197494975974356,0.33427697920572075
0.7183703740268548,0.5160559942794832,-0.17529779805348872,-0.17620824187030637,0.4186857987243999
-0.7249421164583043,0.5255410722150456,0.14196026162773515,0.14244145245168066,0.3767761425936297
-0.36871788416709483,0.13595287810465917,-0.18825592521976284,-0.18938601670392824,0.43388469115625966
-0.8147589316192236,0.6638321166532988,0.22144443099044506,0.2232954268922393,0.4705788254803281
0.7601155245526336,0.5777756106659254,0.020436502921676314,0.02043792574222858,0.1429562972438651
0.7478638982248362,0.5593004102680482,0.08314608980803177,0.08324219100332475,0.28835063691282486
-0.7296353498184651,0.532367743704714,0.331442912111372,0.3378325238250282,0.5757107886008147
0.11223282326170048,0.012596206617292096,0.2140422199732986,0.2157112205519776,0.46264697121379555
-0.7083430449889205,0.5017498693841759,0.06658171968829829,0.06663101227125862,0.258034338196098
0.29158326797056344,0.08502080216039341,-0.13079498898423858,-0.1311708149424305,0.36165589858902975
-0.03514437046737395,0.0012351267755480264,-0.19756349659152694,-0.1988718031742347,0.44448115437161895
-0.4897140555913575,0.2398198562437352,0.18342620012205899,0.18447065981243116,0.42828285060466637
0.27593842422092507,0.07614201396152721,-0.1770890892848946,-0.17802800250696532,0.4208195447990678
-0.4940626652715141,0.2440979172151922,0.22835815237663426,0.23039094116276976,0.4778683420950108
0.8326449018632074,0.6932975325987902,-0.01549424605405726,-0.015494866075939084,0.12447588543190709
-0.9292742211370983,0.8635505780699607,-0.2939739596138863,-0.298381867696094,0.5421936550844968
-0.5487424552599354,0.30111828220470216,0.388484722872506,0.39898658217790167,0.6232854264881428
0.6908979875519159,0.47734002920328733,0.06062735349465688,0.060664556147385196,0.24622622422206958
-0.16088767925760838,0.02588484533689907,0.00522118007243484,0.00522120379491503,0.07225773365138738
-0.14867967974581053,0.022105647169316782,-0.15104037350769928,-0.15162063597730832,0.3886391301808135
-0.007659858626441807,5.867343417707496e-05,-0.15362295391372446,-0.15423371326923316,0.3919476418014586
0.38338216881102505,0.1469818873622453,-0.048637956187752816,-0.048657153367519135,0.22054014643087733
-0.05650227964848864,0.0031925076054760138,-0.25878296022890923,-0.2617620301759915,0.5087071458402262
0.8000300906067279,0.6400481458762093,0.25524409077694205,0.25810014765973704,0.5052168749922572
0.7106080796314564,0.5049638428375064,0.1791292014538119,0.1801012650147853,0.4232365785867425
-0.94416084912247,0.8914397090156636,-0.038213712742195545,-0.03822301936249817,0.19548327995558992
-0.7604083498893368,0.578220858581424,-0.11625659949709619,-0.11652008474268064,0.3409642202593935
0.2539348926901597,0.06448292972556291,0.13381440206970557,0.13421700805577813,0.36580650905869017
-0.6672880891470581,0.4452733939175321,0.06580088319481853,0.06584845958125624,0.25651682828777245
-0.7382066319163796,0.5449490314053251,0.04227133426165481,0.042283933261226425,0.20559993740673854
-0.8065519460013051,0.6505260415984921,0.1769336212159899,0.17787004002214674,0.42063478364965246
0.27549918649109073,0.07589980175725279,0.25134223607848777,0.2540667592271935,0.5013404393009682
0.7183852292958259,0.5160773376704164,0.015926004387890855,0.01592667770370748,0.1261982741082098
0.6851668967377371,0.4694536763852209,0.20808932928235876,0.2096211207591981,0.4561680932313863
0.5104956953025765,0.2606058549224611,0.32221897171242336,0.3280725430530647,0.5676433490427095
-0.35127466611176184,0.12339389105192976,-0.02920848756810131,-0.02921264229748427,0.1709049079696113
0.1718106836301463,0.029518911009458217,0.08665948623209298,0.08676832129920642,0.29437983326323997
0.26600561693052094,0.07075898823858705,0.27470740234358904,0.27828538424280996,0.5241253689181521
-0.3319048757993712,0.11016084657939604,0.05184450771065908,0.05186776091628148,0.22769389036743845
0.5778160485782426,0.33387138599457405,0.20531460224899567,0.20678514684866262,0.4531165437820558
-0.8215962968825881,0.6750204750511818,0.16006464513023114,0.16075614212132489,0.40008079825234194
-0.6228442438784028,0.38793495213245927,-0.08682031436149228,-0.08692975788454366,0.2946528709540979
-0.6921173761188721,0.4790264623256723,-0.2536276784384553,-0.2564287280816283,0.5036146130112343
-0.5311399527084526,0.28210964936313726,0.18922265942822958,0.19037044383869683,0.4349973096793009
-0.3114685351675037,0.0970126483993905,0.19975394447207012,0.20110679785241287,0.4469384123926585
0.33075765626760956,0.10940062717964215,0.1374136172299697,0.1378497858245768,0.3706934275516221
0.42332329650796274,0.17920261336636853,0.37786171957997006,0.3874857027807544,0.6147045791109499
0.9182554620922161,0.8431930936621893,0.33551494695676487,0.3421518095060658,0.5792365207380875
0.9016342673746138,0.8129443521041566,-0.16392805245235004,-0.16467126557698225,0.4048802939787883
-0.1205504918461131,0.014532421084339782,-0.10766149601584808,-0.10787057242006004,0.32811811290425297
0.48456227485109804,0.2348005982088711,0.2403129988242729,0.24268828619275634,0.4902172975571883
-0.5028580502677018,0.25286621871903453,-0.1837878874240586,-0.18483860224024068,0.4287048954981254
-0.16231490322267494,0.026346127808186334,0.03249837270380604,0.03250409591906073,0.18027305040911146
0.9739487709782635,0.94857620849007,-0.0689779322288263,-0.06903274866094833,0.2626365020876312
-0.9314963306204953,0.8676854139594471,-0.1847871287812896,-0.18585525651363186,0.429868734361188
-0.5382093188908512,0.28966927094095396,-0.0462771207267144,-0.04629365429544552,0.215121176843923
-0.012287397646304266,0.0001509801409184036,-0.05368867457905538,-0.053714500792063746,0.23170816683719928
-0.8666093307564489,0.7510117321541402,0.3276716800418025,0.33383814464565004,0.5724261350094023
0.08250584367919722,0.0068072142412161285,-0.11177241465211384,-0.11200646299672257,0.3343238170578247
0.7608407578283622,0.5788786587728366,-0.09527791285809406,-0.0954226585213174,0.3086712051003366
-0.4902745036171072,0.2403690888970009,-0.11705122481425267,-0.11732017258091698,0.34212749789260244
0.39051968617355737,0.15250562528909373,-0.01330547508927879,-0.01330586771116854,0.11534936102674687
-0.6934895033596513,0.48092769127001583,-0.21324343503463764,-0.2148935572462773,0.46178288733412115
-0.14407888166441896,0.02075872414166964,-0.24376935088177726,-0.24625056117880412,0.4937300384641158
0.2065920133935255,0.042680259997990626,0.18961092767419102,0.19076587058654237,0.4354433690782201
0.6875456820220769,0.4727190648672029,-0.12516418590027706,-0.12549331672667322,0.3537855083242911
0.2456811825609755,0.06035924346455936,-0.20564252283477316,-0.20712021729779595,0.45347824957187655
-0.7193052537954987,0.5174000481378068,0.017331874724992233,0.017332742573831106,0.13165057814150394
0.49873800673313595,0.24873959936014156,-0.0004766835369473892,-0.0004766835549999682,0.021833083541895525
0.9265014700941845,0.858404974086685,-0.23999769433675283,-0.2423634759596848,0.4898955953432862
-0.034598669948086025,0.001197067962176591,0.2738565751101378,0.2774006258789046,0.5233130756154845
0.10928510417279758,0.011943233994059218,0.1613502470400207,0.16205867433153087,0.40168426287324316
-0.25447273602349285,0.06475637337928228,-0.2536755914360739,-0.2564782610225661,0.5036621798746397
0.8222740094603627,0.6761345466340206,0.34950875884122423,0.35704674472149595,0.5911926579730369
0.8144755689275114,0.6633704523797933,0.3223345880282065,0.32819467569672683,0.5677451787802399
-0.9409834258632437,0.8854498077493266,-0.25415937361050933,-0.2569784359953047,0.5041422156599359
-0.9827759531290918,0.9658485740487949,0.24492538558479357,0.2474427333655484,0.49489936914972277
-0.06903580355361671,0.004765942172293558,0.2579583265009323,0.2609084125689734,0.5078959800007599
-0.5638951447717298,0.31797773429713005,-0.2674630975571212,-0.27075924456769185,0.5171683454709126
0.23017907437138807,0.052982406278469,0.021082573760155772,0.02108413585181712,0.14519839448201818
-0.6868821556138074,0.4718070957006707,-0.22305757251188538,-0.22494994908147742,0.47228971247729434
-0.16796557993881245,0.028212436044181596,0.09638932702209246,0.09653921183028824,0.31046630577583206
0.42048279433848146,0.17680578033469768,-0.015246233431274422,-0.015246824151547711,0.12347563901950223
-0.9024405220707359,0.8143988958753023,0.1856888147601247,0.1867728222011602,0.43091625028551045
0.2051097381434317,0.04207000468126712,-0.09364435103873191,-0.09378175931554822,0.3060136451838903
0.6768853962675148,0.4581738396802305,0.3479934033457326,0.3554298744176298,0.5899096569354774
0.8250345125502876,0.6806819468990907,0.10470996952709048,0.10490226291779303,0.3235891987182058
-0.7849506562959296,0.6161475328194107,0.12488354687864806,0.1252104583219144,0.35338866263456736
0.6855455279011422,0.46997267082525573,-0.2534715226219729,-0.25626729708529017,0.5034595541073512
0.684217412978833,0.4681534682234469,-0.1241429498812427,-0.12446405273741912,0.3523392539602176
0.32184544389136294,0.10358448975362845,0.3701806133168359,0.3792034384969268,0.6084246981482885
-0.6941992470110858,0.4819125945507585,0.11932959199312045,0.11961462219217289,0.34544115561571476
0.7264441847658798,0.5277211535801637,0.0036814545083556915,0.003681462824264403,0.06067499079815086
-0.2692746914009676,0.07250885942908633,0.20529110440064147,0.20676113756639153,0.453090613895986
-0.17742725099363343,0.0314804293951578,0.36742457280706,0.3762383830554335,0.6061555681564428
-0.45030031294777983,0.20277037184086846,0.25978691693643674,0.26280153717336313,0.5096929633970207
-0.7674686731323113,0.5890081642394704,-0.25184749758265523,-0.25458881385639787,0.5018440968893181
0.29021835762321424,0.08422669510151587,0.1642898840873142,0.16503807027278838,0.4053268854730885
-0.5286167745281694,0.27943569431256543,-0.14262473211403226,-0.14311275367354323,0.37765689734735713
0.0058669894781140375,3.442156553630083e-05,0.2642440483976906,0.2674200265413957,0.514046737561567
-0.24928287757774847,0.062141953053442736,0.2669548187500118,0.27023178665085584,0.5166767062196744
-0.4851366497901066,0.23535756896956855,0.12537885849177266,0.125709693830253,0.35408877204985284
0.15218468439744504,0.02316017816514995,0.13671370710505276,0.13714320716488032,0.36974816714224934
0.2260624813084946,0.05110424545535347,0.17242884512906456,0.17329491730045582,0.4152455239121363
0.6452874905393868,0.41639594544661923,-0.053115933174577065,-0.05314094095504446,0.23046894188713815
0.8826430036954449,0.7790586719725172,-0.21561234718036054,-0.21731888357921444,0.4643407662270895
0.3863384603018356,0.149257405908393,-0.2688414483682546,-0.2721899945374975,0.5184992269697754
0.5403050482149441,0.29192954512655306,0.21422342215235804,0.21589672560391754,0.46284276180184347
-0.621797241069443,0.386631809001571,-0.18177953380035625,-0.18279583402007718,0.4263561114847027
0.4828849580780896,0.23317788273807838,-0.0851933597048976,-0.08529675201631187,0.29187901552680623
0.8075201904150779,0.6520888579280038,0.0558009471256721,0.05582994610355452,0.2362222409631915
0.06264898507757577,0.003924895331250311,0.19889983873952052,0.2002352018189169,0.44598188162695634
0.8914695259564369,0.7947179157089943,-0.13316462409843235,-0.13356136218972325,0.3649172839129881
0.12319690614953305,0.015177477684816854,-0.07432925083800164,-0.07439786439981227,0.2726339135874362
-0.17556046358205735,0.030821476373146885,-0.12013373313449197,-0.12042459003042003,0.34660313491728834
0.6862893468062503,0.47099306753974973,0.2572985850977517,0.2602256229429259,0.5072460794306366
-0.4909054343936783,0.24098814551724598,0.1776388205259581,0.17858658997674015,0.42147220611323605
0.8690570859297622,0.75526021860473,-0.06953478404065748,-0.06959094075751296,0.2636944899702257
-0.9586221498256848,0.9189564261364177,-0.1535230164193163,-0.15413257601461486,0.39182013273862826
0.769392938376819,0.5919654936241155,-0.021275151844019353,-0.021276757140407887,0.14586004197181404
-0.725054339377514,0.5257037950501632,0.32669714501178465,0.3328068474842401,0.5715742690252813
-0.6986912101222611,0.4881694071021096,0.1243160909840721,0.12463854554744952,0.35258487061142046
-0.1403983209368378,0.019711688521883305,0.2829521606849926,0.286870661778915,0.5319324775617603
0.5483435312374036,0.3006806282499055,-0.19627236606390955,-0.1975548872968586,0.44302637174767545
0.3142217913497132,0.09873533415902268,0.2893669251154349,0.29356540214873456,0.5379283642971756
0.7196854980197478,0.5179472160599324,-0.05387923095841134,-0.053905333383620635,0.23211900171767785
0.3084154011880049,0.09512005968995803,0.08529226356868544,0.08539601718475809,0.29204839251172987
-0.19521156176506094,0.038107553846754204,-0.2514771224011994,-0.25420612176839674,0.501474946932745
-0.32782118363273294,0.10746672843836601,-0.22135745794136358,-0.2232062404922695,0.4704864056924106
0.7109390945950871,0.5054343962236821,0.27445380367158945,0.27802164865152273,0.5238833874743399
-0.6005237598140605,0.3606287861012154,0.3002138675595087,0.30491685604102453,0.5479177562002427
0.3434699568345796,0.11797161124794797,0.38009909256029917,0.38990342748924006,0.6165217697375326
0.8462601541287185,0.7161562484659624,0.11435324836559048,0.11460395298487963,0.338161571390941
-0.9576973679882681,0.9171842486516562,0.10291745136209952,0.10310000647684414,0.32080749891811994
0.23872414784550688,0.05698921876456343,0.34613696368821933,0.35345039168327114,0.5883340579026675
-0.8342430628872657,0.6959614879755264,-0.20375594960011284,-0.20519283117619497,0.4513933424410609
-0.9197366118237871,0.8459154351290996,0.09141975008119896,0.09154757256646245,0.30235699112340525
-0.840674946700362,0.7067343660096566,-0.014839559442465525,-0.014840104139252075,0.12181773041091155
-0.24413052588787787,0.05959971367029181,-0.13270945577568707,-0.13310211783226528,0.36429309048578873
0.9725823181718747,0.9459163656205777,0.3115943239483114,0.3168704275103073,0.5582063453135511
-0.3875187927886945,0.15017081476440713,-0.28372166431063467,-0.28767304682089395,0.5326552959566202
0.5662123450421666,0.32059641967814945,-0.13488536779182309,-0.13529777208535768,0.3672674336118343
0.3288761423227935,0.10815951698912232,-0.134102583196086,-0.13450781019937078,0.36620019551617666
0.447851563957103,0.20057102333882312,-0.14401221330412436,-0.14451470788824183,0.37948941132016367
0.20481494126281108,0.041949160164488755,-0.019920974081489025,-0.019922291907358725,0.14114168087949436
0.5066529494690177,0.25669721120565503,-0.25427094720496995,-0.2570937995491977,0.5042528603835281
-0.39494398223329363,0.15598074910229215,0.2878557629411862,0.2919870762287567,0.5365219128248037
-0.8842942923393768,0.7819763954639992,-0.11810025582687173,-0.11837653063038589,0.3436571777613145
-0.5341632974741775,0.2853304283684866,-0.03113467174921098,-0.03113970410267547,0.17645019622888206
0.9456814726969598,0.8943134478022907,0.26175584427147736,0.26484103019229116,0.5116208012497903
-0.855266618104775,0.731480988044379,-0.18310357568435165,-0.18414247712979298,0.42790603604570904
0.23294117788615298,0.05426159235498837,-0.014297837262668719,-0.014298324454225797,0.11957356423001164
0.09442176986841466,0.00891547062508386,0.33010224099499547,0.3364118855311988,0.5745452471259296
0.6211700855239342,0.3858522751498117,0.37814163877596507,0.38778805503089736,0.6149322229123833
-0.07149268028788192,0.005111203334745299,0.2945388658599905,0.29897294291504667,0.542714350151155
-0.5889734215833191,0.34688969133156217,0.07702793368046261,0.07710430945173458,0.2775390669445702
-0.43496560136033025,0.18919507436675373,-0.018017793325153894,-0.018018768352969894,0.13423037407812694
0.7574251948792086,0.5736929258378071,0.061110038821922785,0.061148138145924735,0.24720444741533834
0.8891142997465231,0.7905242380137502,0.020448942083634254,0.020450367504194933,0.14299979749508127
-0.4171367582802532,0.1740030751085584,0.02742614877665807,0.027429588236763225,0.16560842000531878
0.589941923943849,0.34803147362657016,0.01972284102511223,0.019724119915149996,0.1404380326874178
0.33441009314066594,0.11183011039434887,0.17918522988130559,0.18015821486482142,0.42330276384794085
0.8332295368619351,0.6942714610991549,0.22876262478430037,0.23080641117431105,0.4782913597215617
0.15056265563181404,0.022669113270904224,0.19609050969203776,0.19736942698818155,0.44282108090292827
0.11817063295459551,0.013964298492889734,-0.029038456745030063,-0.029042539320219385,0.17040673914205995
0.4357178914864299,0.1898500809613803,0.23730019311077077,0.23958571275974233,0.48713467656364884
-0.38013651096451273,0.1445037669682731,0.09401070659351704,0.09414973822369749,0.30661165436675275
-0.040695696110511825,0.0016561396819191273,-0.21938343752225536,-0.22118246776716505,0.4683838570256829
-0.05047987844483259,0.0025482181278050743,0.14020524387673317,0.14066870307457363,0.37443990689659823
-0.32213330201642054,0.10376986426800242,-0.11596009243723825,-0.11622155861631045,0.3405291359593746
0.30872925787130834,0.0953137546657688,-0.03998263945657062,-0.03999329991147782,0.19995659393120954
0.23314518191779499,0.05435667585148172,-0.2285155446987978,-0.23055260816554934,0.4780329954080553
-0.08517813432438248,0.007255314566982545,0.2803912681038728,0.284201704388998,0.5295198467516329
-0.4755931984274573,0.22618889039045875,0.22637428535939794,0.22835371748420302,0.47578806769337745
0.2150444934640272,0.04624413416920004,-0.1552940489594228,-0.1559251064700349,0.39407365930676314
0.7858250458510563,0.6175210026868148,0.09326925045112507,0.09340500981955813,0.3054001480862854
0.4180292146651925,0.17474842431359758,-0.2231170380527329,-0.22501095198903093,0.47235266279839355
-0.05355697181726815,0.002868349230235655,0.16795191599249265,0.1687517039409137,0.4098193699576591
0.07384099088383378,0.005452491934706424,-0.11797796318682488,-0.11825337701680672,0.3434792034269686
0.5291010496128925,0.2799479207014645,0.2743251161641983,0.2778878248038145,0.5237605523177536
-0.7990909928390788,0.6385464148365447,0.17364843876163194,0.17453319032194736,0.4167114574398356
0.21698055473402067,0.047080561132683336,-0.0672987097345573,-0.06734961416562651,0.2594199486056485
-0.06327348776209729,0.004003534253580275,-0.04798774639133226,-0.048006183390898405,0.21906105630926795
0.10092287533342947,0.010185426765566948,0.3678683797919707,0.3767156125120273,0.6065215410782792
0.20510147758792407,0.04206661610874972,0.0779291910261406,0.07800828416015415,0.2791580036935008
0.9404480975643554,0.8844426242124154,0.14976822645674748,0.15033385110525216,0.38699900058882253
-0.5687361373040845,0.3234607938755704,0.21866965143270012,0.2204509188471801,0.46762126922617636
-0.6885361224153979,0.4740819918708317,0.07291606561032457,0.07298083347043877,0.2700297494912821
0.0740261550157808,0.005479871626420409,-0.21597838365446614,-0.21769375248811507,0.464734745477962
-0.8888526235571939,0.7900589864045066,0.05879798806738031,0.058831920317794495,0.24248296448901377
0.35080524983180883,0.12306432330955781,0.30345163444686174,0.3083130189614675,0.5508644428957652
-0.5132758271178857,0.26345207470354964,-0.2858908214541558,-0.2899359212563537,0.5346875923884487
-0.6337113918928696,0.40159012821479817,0.26184415590794885,0.2649325332592562,0.5117070997240012
